User ID,Name,Email,Risk Score,Risk Level,Reasons,System
17509ccf-7414-44b2-8eb7-3ff29aa2ad02,Gabin Brunet,gabin.brunet@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
504246e8-5bb3-4cfb-96a9-6ee54bea2a49,Orhan Bachmeier,orhan.bachmeier@example.com,0,LOW,Invalid registration date format,HRSystem
8b33bf42-cb29-456c-af5b-497913152393,Théo Andre,theo.andre@example.com,0,LOW,Invalid registration date format,HRSystem
91ebbc27-be2e-475d-ac6e-3ce4e27893c0,Chloe Howard,chloe.howard@example.com,0,LOW,Invalid registration date format,HRSystem
00d6e2c9-4a92-49aa-8bea-7d0a156a5d0a,بیتا کوتی,byt.khwty@example.com,6,MEDIUM,Invalid registration date format; User from high-risk country: Iran,HRSystem
8c65afcb-5e63-4276-80ee-5f5e625f0464,Lenni Pietila,lenni.pietila@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
7f31bf9e-0f8f-4fc1-999f-6c714ca35b1d,Salvador Vega,salvador.vega@example.com,0,LOW,Invalid registration date format,HRSystem
3ecab2f9-fb4c-4106-9b3c-15aff46602ae,Juliette Colin,juliette.colin@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
09ea28b7-d862-4740-9459-d0887f2ab8d8,النا قاسمی,ln.qsmy@example.com,11,HIGH,Password too short; Invalid registration date format; User from high-risk country: Iran,HRSystem
357349a3-b8b0-43b3-b141-4a178dde699f,Murat Demirbaş,murat.demirbas@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
e125a8a0-6d41-4005-880f-a7f6bbbe1218,Owen Mitchelle,owen.mitchelle@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6172798c-c6c1-4d17-8d08-a020ef4c62c3,Josefina Lucas,josefina.lucas@example.com,0,LOW,Invalid registration date format,HRSystem
eb61a1a3-d0a1-4c0d-888f-0d02a91816dc,Noelia Mota,noelia.mota@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
a405825f-51b6-44c9-b02e-061048ea0310,Mons Elvestad,mons.elvestad@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ec35f236-d089-4bba-bc22-daa44f062f1e,Eleanor Rogers,eleanor.rogers@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
95a599dd-5bcc-4483-b28d-48574feee024,Brandon Porter,brandon.porter@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
646d97f5-81b5-46c7-8b1d-4c43a8f4351f,Matthew Ouellet,matthew.ouellet@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
8f61e3b9-4f58-4e07-b06c-10c8dda4b4bb,Shawn Hart,shawn.hart@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
aaeff2e8-391a-4601-82cd-41b8408d5688,Topias Raisanen,topias.raisanen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
95c1c539-4093-457e-a9db-f54ad8370b98,Maxence Nicolas,maxence.nicolas@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
06962063-3fbc-408e-912a-a627ce243de1,Magamir Atamanenko,magamir.atamanenko@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
33eb6ef3-3ea0-4d99-a6ba-b6fa647841a5,Alta Gracia Cavazos,altagracia.cavazos@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
3d2fe5a7-6ade-4c0f-8c2f-e1aa117d378f,Julia Tolonen,julia.tolonen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ac8e360c-f1a1-488a-9dd5-27ceb4c5db82,Tine Malmedal,tine.malmedal@example.com,0,LOW,Invalid registration date format,HRSystem
164d50f6-2bba-42f8-8ce0-c251705be5f4,Nihal Baykam,nihal.baykam@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
05353763-9ed8-4fbe-af19-07a7e6f5b3d0,Sophie Lane,sophie.lane@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
d8baa957-62aa-45a5-a95a-235b419b76d6,Silke Poulsen,silke.poulsen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b2ceb3ec-e5b0-4208-b9d8-64dba3cfc042,Antonie Ley,antonie.ley@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
05eafe16-a274-4355-926a-d2e3666d4e54,Svitozar Potebnya,svitozar.potebnya@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
9c528d26-8965-48bb-b5ad-faa63118f12b,Nagraj Keshri,nagraj.keshri@example.com,0,LOW,Invalid registration date format,HRSystem
46d7a299-e8d5-4026-8530-1766b8a6efc0,Agata Ober,agata.ober@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
2c599785-db5a-4ea7-acd1-3a56360ee3cd,Lydia Knight,lydia.knight@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
acbdbe39-c90f-4910-a903-af1cb4455855,Roland Green,roland.green@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
9cb1a704-ebdd-4b5d-8969-c20f6340a328,Hector Diaz,hector.diaz@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b5978fd4-bb81-4c6b-9f05-071f36c03d49,Faith Terry,faith.terry@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ad589e9d-947b-406e-95f9-82ab90848423,Kübra Kaplangı,kubra.kaplangi@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
3b31fa62-8833-4483-a364-57562e591953,Barb Gilbert,barb.gilbert@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b0404899-cfa3-4dbc-8d3d-d006eb930b1a,Julien Nicolas,julien.nicolas@example.com,0,LOW,Invalid registration date format,HRSystem
caed3a99-4398-40c2-898c-664368d2b635,Nina Nemanjić,nina.nemanjic@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
0f8ec6bb-d328-4ce0-afe1-baef6db504e6,Özge Koper,ozge.koper@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
0718dc92-4794-436b-8f53-3a030dd21230,Elói Cavalcanti,eloi.cavalcanti@example.com,0,LOW,Invalid registration date format,HRSystem
6bd6ac13-ef1a-40ef-be6d-c3584d66e012,Nayana Gamskar,nayana.gamskar@example.com,0,LOW,Invalid registration date format,HRSystem
7d5faf84-bd20-4b7e-a459-6a1e7044a4bf,Luzineide Rezende,luzineide.rezende@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
8a868cc3-5f93-4694-b795-0bfa21a9b65a,Lamar Synnes,lamar.synnes@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6a218f42-b88b-4632-a5f8-640b73726fa5,Kristen Alexander,kristen.alexander@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
4e5e41f7-0db4-4ce7-b8f0-6613859f0281,Benedikt Faure,benedikt.faure@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
21656749-fb54-48ba-b035-f401ed5b26fb,Todd Pearson,todd.pearson@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
46c44aa1-10d0-4da2-aac9-f57ef245c3ee,Katrina Hughes,katrina.hughes@example.com,0,LOW,Invalid registration date format,HRSystem
fb9f3a7c-1084-4778-b6d3-ecce89ed93bf,Slavica Marinković,slavica.marinkovic@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
cce96e72-85f1-435e-9583-3b898c107070,Sylvester Heumann,sylvester.heumann@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6d8ddd25-7d33-471c-8ec2-9759d2876535,Benjamin Knight,benjamin.knight@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
f04ba805-a3ac-4d1b-9033-8447d2089cfd,Billie Rhodes,billie.rhodes@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
fe5b49db-737e-4d17-bb21-a30cdd4bf00d,Ninon Dufour,ninon.dufour@example.com,0,LOW,Invalid registration date format,HRSystem
96e6b62b-4e84-41f1-b93c-a4f46c09d2b8,Ava Ross,ava.ross@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
38edd444-6d7d-429a-911d-baee9a4d2fa7,Colin Smythe,colin.smythe@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b2d79160-df6b-4c31-bcbd-6cc639825701,Roshel Kotyuk,roshel.kotyuk@example.com,0,LOW,Invalid registration date format,HRSystem
