User ID,Name,Email,Risk Score,Risk Level,Reasons,System
996903a9-9956-4c57-8237-d99803baf139,Elouan Guillaume,elouan.guillaume@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
fcec32fb-eb5d-4e93-9bf5-329b04debaf9,Lee Chambers,lee.chambers@example.com,0,LOW,Invalid registration date format,HRSystem
cb1b8c5e-2fe2-43fc-a447-363b455eec62,Puck Snoeks,puck.snoeks@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b96c4761-2ac1-4743-b1d3-d0932f6b9c6f,Isla Mattila,isla.mattila@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
d7bd891d-b54a-4cb5-aff9-37808bb9c4d4,Malathy Nand,malathy.nand@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
292d7196-6435-4aa9-b917-d83a61979495,Odalissa de Souza,odalissa.desouza@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ff8e94be-31c2-423c-bff9-23497620dd4f,Anna Sørensen,anna.sorensen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
f96d38d6-b575-4a29-96e1-8a12db9a00a3,Dominic Knight,dominic.knight@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
f9606f69-277a-43ff-a9de-fe2cba1180d8,Dustin Cruz,dustin.cruz@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
13dc433e-a886-4f4c-a0b3-e117e4eec227,Dúnio Silva,dunio.silva@example.com,0,LOW,Invalid registration date format,HRSystem
6809f619-76bd-45cd-ba9b-c239f8869060,Elizabeth Mckinney,elizabeth.mckinney@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
f4f4ab59-9ca5-4348-a71b-6d2c818dc5aa,Seline Fabre,seline.fabre@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
85b22a55-bdb2-4f6d-9a1e-bfb9d1fcf463,Hector Shelton,hector.shelton@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
14c281f8-16fc-4c90-af14-0774a5ca0121,Divozir Chernihivskiy,divozir.chernihivskiy@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6b3e7d48-732a-4f70-b95d-faeaa387c559,Elia Bourgeois,elia.bourgeois@example.com,0,LOW,Invalid registration date format,HRSystem
d3ffe20c-3ff5-4299-b0fa-28afc7dd29b3,Stephen Day,stephen.day@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
437ccd79-6507-4a67-87c6-fc5a239bb894,Hanaé Faure,hanae.faure@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
02132eb6-47ac-41b5-a5c9-9d94440572d0,Celine Aarrestad,celine.aarrestad@example.com,0,LOW,Invalid registration date format,HRSystem
5d8543b0-f1d3-4aa9-9286-15e9180f881b,Thea Olsen,thea.olsen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
30cd4f91-4b97-433b-96fe-7a17b868b24b,Cléo Renaud,cleo.renaud@example.com,0,LOW,Invalid registration date format,HRSystem
f0c3ec40-eefa-4021-aef5-5d80a6e2fee5,Inge Marie,inge.marie@example.com,0,LOW,Invalid registration date format,HRSystem
8020a4fd-31c9-4a1f-a1b3-f1e1ac1261d6,Martín Alonso,martin.alonso@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
82523c7c-8b0f-46f0-8917-968e546097ec,Lonneke Van der Reijden,lonneke.vanderreijden@example.com,0,LOW,Invalid registration date format,HRSystem
5b0fb4ac-408b-4799-9d58-899128608243,Xavier Roy,xavier.roy@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ca5eae0e-bf7a-4b9f-a550-fd79496897b0,Willie Burton,willie.burton@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
49e76f94-b77c-40c7-bea5-e760ee2286f0,Ryan Olivier,ryan.olivier@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
a23ab9ee-5cbc-4338-8db0-73d4b4fd4adf,Caroline Edwards,caroline.edwards@example.com,0,LOW,Invalid registration date format,HRSystem
c60149b8-19e3-4543-a3de-c853e7187db0,Aleksi Nevala,aleksi.nevala@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
106915cc-c0a0-4f68-a8bc-26a260c58397,Justine Roy,justine.roy@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
60018b47-2b0e-468a-9723-2489689d9dab,Calvin Cruz,calvin.cruz@example.com,0,LOW,Invalid registration date format,HRSystem
fb9cfc89-b3c6-4546-9992-c9a8666bbccc,Isla Nevala,isla.nevala@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
e4e3218d-4db4-4f29-a79a-ea9e304f0839,Kylie Gardner,kylie.gardner@example.com,0,LOW,Invalid registration date format,HRSystem
e179334e-05cb-4bf6-b2f1-adf1248c647b,Srđan Borojević,srdan.borojevic@example.com,0,LOW,Invalid registration date format,HRSystem
66b618d2-5abc-4a9d-9621-00f8215f55f7,Javier Lorenzo,javier.lorenzo@example.com,0,LOW,Invalid registration date format,HRSystem
1ccb4194-fe46-41a7-b81a-8f8dc578fa6e,Verena Rodrigues,verena.rodrigues@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
1c8133c6-895e-4695-bd23-1524198fd65e,Jayden Morrison,jayden.morrison@example.com,0,LOW,Invalid registration date format,HRSystem
46667fcc-d975-4432-9a2a-9598598bec55,Alexandra Olivier,alexandra.olivier@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
1c47b15e-0121-473d-b62c-7198f7d9f035,Simon Brown,simon.brown@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
a4a3e0ed-8209-4e08-8589-90d94953423f,Arlindo da Rocha,arlindo.darocha@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
2bf00fa8-980b-433d-a6b7-31660b9b8208,Çetin Türkdoğan,cetin.turkdogan@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
7079481e-fc0b-481b-887f-0d3dddbfb723,Efe Arslanoğlu,efe.arslanoglu@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
4518118a-3a6b-4a7e-9910-476b49f8b51d,Paige Bradley,paige.bradley@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
2cad4bec-e038-48ed-a476-a0aa3dc7573d,Hala Furuseth,hala.furuseth@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
55fa820c-0b5d-46c8-8317-0d13cc8405e5,Nathan Roy,nathan.roy@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
9f90b261-b372-4f1f-9fa7-42be57c88178,Bryan Burke,bryan.burke@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
325908ed-8bbd-4427-9a47-58998f200422,Ángel Medina,angel.medina@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
defab05f-9eb1-4d70-97d8-a4be241dd371,Sarra Noppen,sarra.noppen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
8e3c6e00-ef83-4044-a597-8bb5ea70ca08,Johnni Cooper,johnni.cooper@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
d8c6abd3-1b02-4e96-a362-a7526f4d0198,Nolan Clement,nolan.clement@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
e2795942-eba1-441f-80d3-475c48f4d3d5,Freddie Rose,freddie.rose@example.com,0,LOW,Invalid registration date format,HRSystem
62751582-8898-4bdf-ba29-d4a2d5a72976,آراد مرادی,ard.mrdy@example.com,11,HIGH,Password too short; Invalid registration date format; User from high-risk country: Iran,HRSystem
d9ed210a-a302-4549-b53f-bb94b445b9f9,Melike Oraloğlu,melike.oraloglu@example.com,0,LOW,Invalid registration date format,HRSystem
4fc02056-dd1d-49e7-a728-27f8491dbdb4,Lilly Jackson,lilly.jackson@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6e5c0624-a41a-4b2a-a44c-676e0f25ec78,Marinette Robert,marinette.robert@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
c1e6788b-cbc4-4349-9707-89a2911dafa6,Hanna Peterson,hanna.peterson@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
a4110491-d410-4757-a939-233e4fd7b06a,Arijus Røhne,arijus.rohne@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
6639eb24-323a-425a-88f0-e3bebb7d8b40,Melissa Hunt,melissa.hunt@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
62570b7e-e9da-47c4-b792-8262e26c39a6,Lori Lopez,lori.lopez@example.com,0,LOW,Invalid registration date format,HRSystem
46190696-4224-46da-9e79-163b2fa50fca,Soham Ward,soham.ward@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b0894709-3310-45f7-a33d-4166b83fc8f6,Orlanda das Neves,orlanda.dasneves@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
2f66f431-bbbc-4f98-993e-3f97c4b99d73,Amparo Arias,amparo.arias@example.com,0,LOW,Invalid registration date format,HRSystem
64afa3d3-3da4-40e5-a7bc-300d86e98fd7,Tristan Johnson,tristan.johnson@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
dd6fd5e5-98b4-4c06-82d1-f6487001a0e4,Gonca Aykaç,gonca.aykac@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
1b5fa9f9-233e-4ee6-9f3f-85e3620e2b09,Vibha Nagane,vibha.nagane@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
69e045ab-1f30-412e-ad98-8d9ba9ff18d3,Emily Young,emily.young@example.com,0,LOW,Invalid registration date format,HRSystem
48f475e5-e3ed-4194-b492-43c00e9be472,James Ford,james.ford@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
881d3897-d99e-430d-a442-37a292e4a107,Benjamin Jackson,benjamin.jackson@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
b38bd8c2-2d2f-460b-96df-ad3b04b121e0,Chaitanya Gupta,chaitanya.gupta@example.com,0,LOW,Invalid registration date format,HRSystem
c245e0f9-a24d-435e-938e-2013793ec739,Anja Branković,anja.brankovic@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
400721fc-40ae-447e-85d2-6063b697ae9f,آوینا کریمی,awyn.khrymy@example.com,11,HIGH,Password too short; Invalid registration date format; User from high-risk country: Iran,HRSystem
f2a7b322-258f-4ada-b2e6-f29ea7bcf7c8,Nayana Dhamdhame,nayana.dhamdhame@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
f18cd61b-6d38-4b43-8f71-b2ffc90905b7,Jesus Delgado,jesus.delgado@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
8bdcb00a-6dab-4c40-b989-323dc8b1d2a1,Marco Antonio de la Fuente,marcoantonio.delafuente@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ac275e1b-c2e7-458c-8bf0-d11a922f8d70,Cemal Ullmann,cemal.ullmann@example.com,0,LOW,Invalid registration date format,HRSystem
c8d5cafd-2348-423f-8825-081839b80fa2,Kairav Bharanya,kairav.bharanya@example.com,0,LOW,Invalid registration date format,HRSystem
821f1980-07b9-44ca-be84-ba06dd36b541,Elliot Li,elliot.li@example.com,0,LOW,Invalid registration date format,HRSystem
9beef1fc-4f33-40d7-8986-1f94a4630b42,بهاره نكو نظر,bhrh.nkwnzr@example.com,11,HIGH,Password too short; Invalid registration date format; User from high-risk country: Iran,HRSystem
fd1602ca-c405-4ce8-99f3-b5faaf515058,Mustafa Erdoğan,mustafa.erdogan@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
cefa4054-2545-4895-a01e-fbde412f5bc0,Nikolaj Andersen,nikolaj.andersen@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
62fb03a3-c568-4bad-9370-dbd4cb9dfcdd,Nalan Dalkıran,nalan.dalkiran@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
5c27122a-ce28-4c42-a7d5-052efc94a5be,Olivia Nielsen,olivia.nielsen@example.com,0,LOW,Invalid registration date format,HRSystem
ded86cec-6a2d-470a-8f5c-187752cd97cb,Jenny Mitchelle,jenny.mitchelle@example.com,0,LOW,Invalid registration date format,HRSystem
44c6518d-562e-4a8d-9e15-e1091c2d60fa,Waltraud Kühne,waltraud.kuhne@example.com,0,LOW,Invalid registration date format,HRSystem
69565b60-a16b-4954-b6a7-5cf11de7755f,Aurora Olvera,aurora.olvera@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ccfd3e27-dd83-4d55-8177-33db83096258,Samuel Lemoine,samuel.lemoine@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
31b01c2d-bd23-4e23-bc15-8aefdac71a5f,Karlisa da Mata,karlisa.damata@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
ee7f8711-dd2b-46dd-ac1d-4fb68dcccb0c,Soline Andre,soline.andre@example.com,0,LOW,Invalid registration date format,HRSystem
2774772f-c846-4d57-a5f7-656f0cd3a4f9,Bernice Gonzalez,bernice.gonzalez@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
d4813744-2056-498e-997a-1bc2b34440d5,Gion Perrin,gion.perrin@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
64ed2a58-0d8b-45ec-ae2a-0d955b65a973,Samuel Caraballo,samuel.caraballo@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
14294c0a-8eea-45c5-9876-ea1f7d659d1f,Eugene Sullivan,eugene.sullivan@example.com,5,MEDIUM,Password too short; Invalid registration date format,HRSystem
